Date,NVDA_Close,NVDA_High,NVDA_Low,NVDA_Open,NVDA_Volume,IXIC_Close,IXIC_High,IXIC_Low,IXIC_Open,IXIC_Volume,NDX_Close,NDX_High,NDX_Low,NDX_Open,NDX_Volume,QQQ_Close,QQQ_High,QQQ_Low,QQQ_Open,QQQ_Volume
2023-01-18,17.362773895263672,17.858366193598112,17.26785045404388,17.652535475198235,439624000,10957.009765625,11223.41015625,10952.0498046875,11170.9501953125,5288630000,11410.2900390625,11690.26953125,11403.3095703125,11636.6103515625,5288630000,274.3429260253906,281.06624049070547,274.1356075094335,279.5063351215493,47754500
2023-01-19,16.75127410888672,17.182921549244565,16.717303453615347,17.02205215333367,452932000,10852.26953125,10932.51953125,10804.5703125,10890.400390625,4660800000,11295.669921875,11388.4599609375,11251.9404296875,11345.1904296875,4660800000,271.647705078125,273.8493310282348,270.4037636688195,272.7040926503165,44150400
2023-01-20,17.82439613342285,17.84138241393569,16.811226343623662,16.997072985244962,564967000,11140.4296875,11143.169921875,10885.650390625,10924.66015625,5980110000,11619.0302734375,11623.2001953125,11329.5400390625,11363.849609375,5980110000,279.0818176269531,279.417486221914,272.2005361074402,273.26680588355225,60613600
2023-01-23,19.17728805541992,19.229245530307768,17.80341372696204,18.04921071798228,655163000,11364.41015625,11405.5,11144.0302734375,11171.9404296875,5997810000,11872.5400390625,11918.8603515625,11617.830078125,11652.0,5997810000,285.2818908691406,286.5159799269051,279.1312102878841,279.9308975869852,52799900
2023-01-24,19.24922561645508,19.479038745727824,18.804590277949558,18.81158451600532,496204000,11334.26953125,11378.150390625,11282.650390625,11302.9296875,5670860000,11846.6396484375,11889.3701171875,11780.0703125,11802.9501953125,5670860000,284.6993713378906,285.8643440419395,283.1296138544775,283.6528663489485,44875100
2023-01-25,19.307178497314453,19.354140898523635,18.56478682693734,18.897514353205867,449537000,11313.3603515625,11334.2197265625,11069.1796875,11146.5302734375,5485570000,11814.6904296875,11841.8095703125,11550.0703125,11636.009765625,5485570000,284.0675354003906,284.689490908904,277.6008913686254,280.157920000705,50872000
2023-01-26,19.78578758239746,20.14948988536656,19.26221642846413,19.684870441693302,489535000,11512.41015625,11516.0498046875,11341.1904296875,11458.400390625,5732890000,12051.48046875,12055.8095703125,11853.3701171875,11972.5703125,5732890000,289.6061706542969,289.7838722641339,284.8475155744599,287.513160238536,51596300
2023-01-27,20.348323822021484,20.61110895146137,19.38911083605339,19.446063368602864,542142000,11621.7099609375,11691.8896484375,11470.26953125,11470.4697265625,6243800000,12166.599609375,12248.150390625,11999.8701171875,12000.2099609375,6243800000,292.48895263671875,294.4634948833629,288.1647002959083,288.2831680100471,56441900
2023-01-30,19.14631080627441,20.12350875424224,19.13431959512867,19.93366569844565,488611000,11393.8095703125,11553.3095703125,11388.5400390625,11512.33984375,5122320000,11912.3896484375,12087.6796875,11906.1103515625,12047.16015625,5122320000,286.5751953125,290.6328955399285,286.2000575715961,289.20134027357983,49405800
2023-01-31,19.5210075378418,19.6708843656897,18.93448816665825,19.15430738711603,498017000,11584.5498046875,11586.009765625,11398.3701171875,11398.580078125,5695150000,12101.9296875,12104.1298828125,11915.9404296875,11915.9404296875,5695150000,290.86981201171875,290.96854514935944,286.5060905417595,286.61467590277783,46705100
2023-02-01,20.92585182189941,21.174646573762278,19.594941785261792,19.67487620181203,660477000,11816.3203125,11904.01953125,11500.330078125,11573.1396484375,6336040000,12363.099609375,12458.8701171875,12010.73046875,12087.919921875,6336040000,297.08966064453125,299.5676908510736,288.5793576526876,290.662515536994,67562200
2023-02-02,21.691225051879883,21.931028319443676,20.683052314586803,20.982805922594803,564276000,12200.8203125,12269.5498046875,12024.1396484375,12065.150390625,7038210000,12803.1396484375,12880.98046875,12600.759765625,12655.1796875,7038210000,307.752197265625,309.6872404921104,302.8257233372625,303.65502757718485,83070600
2023-02-03,21.082725524902344,21.727197912040783,20.771979321521545,20.982807015101592,429366000,12006.9501953125,12231.3095703125,11946.8603515625,11946.8603515625,5954490000,12573.3603515625,12828.7099609375,12520.9501953125,12520.9501953125,5954490000,302.2826538085937,308.4136289441637,300.66354489508257,301.0584473035641,76170800
2023-02-06,21.07173538208008,21.55234058671362,20.76898204199996,20.78896612562126,452197000,11887.4501953125,11973.41015625,11843.490234375,11904.41015625,5538350000,12464.509765625,12558.8701171875,12411.8798828125,12468.7998046875,5538350000,299.7256164550781,302.01609253735927,298.3730599282074,299.64664802736434,40802300
2023-02-07,22.15484619140625,22.240776221047813,21.13268305609244,21.364493456754506,664150000,12113.7900390625,12150.2197265625,11836.7802734375,11891.25,5720240000,12728.26953125,12771.58984375,12419.7099609375,12474.9501953125,5720240000,305.9355773925781,307.0709331469836,298.47181018678657,299.59728358874014,67584000
2023-02-08,22.18681907653809,22.859268377946854,21.989979871627146,22.36866926710401,559651000,11910.51953125,12096.3896484375,11890.08984375,12069.1201171875,5052870000,12495.3798828125,12709.4501953125,12471.1201171875,12680.0302734375,5052870000,300.4956970214844,305.5604025368583,299.80462533554663,304.61263072604856,56720900
2023-02-09,22.31871223449707,23.00115361559773,22.101890841134463,22.587493006154816,523876000,11789.580078125,12070.9599609375,11745.1103515625,12069.099609375,5536290000,12381.169921875,12679.5400390625,12327.4404296875,12677.5400390625,5536290000,297.8399658203125,305.05691581983734,296.378823739535,304.90883116693766,49137800
2023-02-10,21.24758720397949,22.059921229694076,20.793960380960065,21.672240349373936,550737000,11718.1201171875,11775.7998046875,11630.5400390625,11714.599609375,4885030000,12304.919921875,12375.7197265625,12204.2099609375,12306.58984375,4885030000,295.8851623535156,297.7313545000381,293.46633609352614,295.6679615051528,50050100
2023-02-13,21.770160675048828,22.029948022697017,20.94483676830914,21.520365368362526,474919000,11891.7900390625,11910.919921875,11719.73046875,11759.08984375,4752880000,12502.3095703125,12522.7802734375,12313.4501953125,12356.5,4752880000,300.62408447265625,301.2164532265065,296.11224779654265,297.2969853042431,39636700
2023-02-14,22.95219039916992,23.03012564299465,21.348503237743625,21.56032953049745,675474000,11960.150390625,11999.849609375,11760.5595703125,11808.2001953125,5032430000,12590.8896484375,12627.400390625,12356.3203125,12413.099609375,5032430000,302.84539794921875,303.803052083514,297.07973856871195,299.03454611589484,64079100
2023-02-15,22.745361328125,22.8362864231292,22.087901043076933,22.53053721244562,420575000,12070.58984375,12071.2900390625,11876.8203125,11905.1201171875,5056640000,12687.8896484375,12689.33984375,12486.419921875,12531.599609375,5056640000,305.1654968261719,305.3333160374482,300.32787456043474,301.0189462388987,43100600
2023-02-16,21.983985900878903,22.53153563634033,21.90904654743779,22.11487725263338,412026000,11855.830078125,12040.33984375,11853.3603515625,11896.3095703125,5159410000,12442.48046875,12653.400390625,12440.0,12495.0703125,5159410000,299.4393005371094,304.5040058971039,299.2912159038888,300.5055701545407,59498600
2023-02-17,21.3704891204834,21.72220020485549,20.95782715639704,21.61329019538044,465888000,11787.26953125,11803.2197265625,11673.2099609375,11777.5,4925230000,12358.1796875,12385.51953125,12233.7900390625,12352.2998046875,4925230000,297.3265991210937,298.08678710094426,294.305551650141,297.23774832831583,58230700
2023-02-21,20.638090133666992,21.47640202756458,20.60111977052066,20.982806991007344,410015000,11492.2998046875,11684.1396484375,11491.1796875,11640.3701171875,5002540000,12060.2998046875,12257.0595703125,12058.23046875,12205.2099609375,5002540000,290.2873229980469,294.92750926237886,290.14912070991954,293.4762195268642,46526700
2023-02-22,20.73700714111328,21.086720955863115,20.404279605625497,20.690046644389827,513184000,11507.0703125,11582.51953125,11445.169921875,11517.2001953125,4671270000,12066.26953125,12156.2099609375,12006.0400390625,12085.669921875,4671270000,290.5045166015625,292.5876441277886,288.83602605849984,290.8698020821521,51389200
2023-02-23,23.644624710083008,23.86844224060142,23.00614795090794,23.42080908535159,1117995000,11590.400390625,11638.98046875,11432.580078125,11636.9296875,4714580000,12180.1396484375,12227.400390625,12003.3095703125,12224.4404296875,4714580000,293.0418701171875,294.3351930905272,288.82620244655226,294.17722606939265,69294400
2023-02-24,23.26693153381348,23.454779221175173,22.92821032876659,23.20598256621261,589716000,11394.9404296875,11434.3603515625,11334.4697265625,11404.1796875,4432650000,11969.650390625,12018.3203125,11900.83984375,11979.7998046875,4432650000,288.1351013183594,289.2408402247085,286.35799510819066,288.04625052721974,74332000
2023-02-27,23.48175811767578,23.86044752352484,23.43479762020704,23.65062037481705,452994000,11466.98046875,11565.23046875,11444.599609375,11517.1904296875,4494000000,12057.7900390625,12159.6396484375,12034.6103515625,12106.7900390625,4494000000,290.1984558105469,292.7159849447544,289.6060871527564,291.3140769214092,48995000
2023-02-28,23.196992874145508,23.80549545006619,23.18700083236071,23.35286529557159,455963000,11455.5400390625,11548.23046875,11435.3896484375,11451.0498046875,5340950000,12042.1201171875,12146.51953125,12021.3203125,12041.75,5340950000,289.82330322265625,292.3507148415554,289.2309345337311,289.5666030939933,48243100
2023-03-01,22.67941665649414,23.236960375063276,22.489571679600164,23.17301169063144,460026000,11379.48046875,11479.0,11349.8701171875,11447.580078125,4927530000,11938.5703125,12054.48046875,11906.580078125,12026.7197265625,4927530000,287.4933776855469,290.18860870572456,286.50610651235354,289.5271538919951,58287000
2023-03-02,23.29491233825684,23.360858289754244,22.41363444953809,22.46959026498517,389415000,11462.98046875,11487.58984375,11273.6103515625,11273.76953125,5313760000,12044.8701171875,12074.58984375,11830.08984375,11830.08984375,5313760000,289.8726806640625,290.6822502737297,284.699389251398,284.9857063336707,53565900
2023-03-03,23.870441436767575,23.88043347879256,23.111063394953373,23.300908381853716,412393000,11689.009765625,11699.6298828125,11514.740234375,11524.650390625,5102210000,12290.8095703125,12300.4599609375,12095.240234375,12110.7099609375,5102210000,295.86541748046875,296.1023830494629,291.11664555530047,291.6300458471836,60511500
2023-03-06,23.534717559814453,24.22814773094674,23.46777106999973,23.87144155642439,437429000,11675.740234375,11827.919921875,11667.48046875,11736.8701171875,4982880000,12302.48046875,12466.8798828125,12297.5703125,12344.650390625,4982880000,296.2011413574219,300.130492200481,296.0037051637158,297.1094442616882,56736300
2023-03-07,23.272884368896484,24.109340983531094,23.225913991146093,23.58468213091472,515154000,11530.330078125,11705.9599609375,11512.0302734375,11670.98046875,5422820000,12152.169921875,12344.0400390625,12130.009765625,12303.1904296875,5422820000,292.56793212890625,297.1785017059154,291.9558288299687,296.2504644045827,65955800
2023-03-08,24.16530418395996,24.184292857733897,23.40879557329516,23.47175440633603,513573000,11576.0,11601.23046875,11487.75,11553.08984375,5085970000,12215.330078125,12237.7197265625,12102.2802734375,12181.0595703125,5085970000,294.0290832519531,294.6313041548685,291.1265038370513,292.9924305299895,50876300
2023-03-09,23.42078971862793,24.43812863634961,23.3678227153104,24.15930848577099,501257000,11338.349609375,11667.1201171875,11319.98046875,11578.3095703125,5061790000,11995.8798828125,12340.4501953125,11970.33984375,12230.83984375,5061790000,288.9348449707031,297.14895006295114,288.115392855019,294.5326568091256,71456700
2023-03-10,22.95009422302246,23.61166519332035,22.71124903091007,23.39380627921089,474866000,11138.8896484375,11373.8095703125,11093.8603515625,11325.3603515625,6193500000,11830.2802734375,12069.6201171875,11789.8603515625,12001.7001953125,6193500000,284.8770751953125,290.6032658807661,283.72198483463313,289.1025944663804,98593600
2023-03-13,22.95109367370605,23.28287892325679,22.28252916462077,22.737233773647205,421890000,11188.83984375,11326.73046875,10982.7998046875,11041.4599609375,6201490000,11923.169921875,12073.9599609375,11695.41015625,11752.099609375,6201490000,286.9898681640625,290.7217521030342,281.55987655222333,283.0802826396936,97123600
2023-03-14,24.047382354736328,24.20328124483994,23.444773073406367,23.48075091334457,474910000,11428.150390625,11467.01953125,11284.9296875,11357.73046875,5533120000,12199.7900390625,12217.8701171875,12035.2197265625,12078.4599609375,5533120000,293.5848693847656,294.1377389169817,289.7147826592532,290.56382153761,73602500
2023-03-15,24.212276458740234,24.27023747433623,23.344839767755705,23.74557858510268,524486000,11434.0498046875,11447.900390625,11238.4404296875,11291.169921875,5912430000,12251.3203125,12269.4501953125,12026.1796875,12083.240234375,5912430000,295.1249694824219,295.460638071398,289.5073940031482,290.95868385705614,83631500
2023-03-16,25.52442169189453,25.57139016249906,23.878489494645063,24.01140449094085,583253000,11717.2802734375,11733.7998046875,11365.490234375,11384.8701171875,5498920000,12581.3896484375,12595.6904296875,12190.650390625,12211.8701171875,5498920000,302.9046936035156,303.26997914993945,293.40714887998524,294.2068361921908,98198100
2023-03-17,25.70830345153809,26.38186577525069,25.65133933448188,25.965136614007125,848547000,11630.509765625,11773.1103515625,11562.6298828125,11696.33984375,7903090000,12519.8798828125,12674.33984375,12444.080078125,12570.16015625,7903090000,301.4730834960937,305.21484933747826,299.50842368189626,302.81578783635433,89923700
2023-03-20,25.883188247680664,26.007108309767307,25.113687587733228,25.59837339016035,432747000,11675.5400390625,11695.5498046875,11550.6904296875,11614.3896484375,4970630000,12562.6103515625,12578.349609375,12407.8203125,12487.7900390625,4970630000,302.54302978515625,302.86932039195875,298.6273916246737,300.8521908347296,56359500
2023-03-21,26.181997299194336,26.37487284283391,25.36452926173858,26.16301052912087,547408000,11860.1103515625,11879.16015625,11724.91015625,11764.7900390625,4829870000,12741.4404296875,12762.4501953125,12582.759765625,12643.349609375,4829870000,306.8641052246094,307.3189446521379,302.968231866254,304.4909919028339,49757000
2023-03-22,26.450822830200195,27.571095597302328,26.21997184820259,26.407849562791487,797295000,11669.9599609375,12013.990234375,11666.849609375,11857.5,4981590000,12567.150390625,12943.6201171875,12563.7802734375,12742.41015625,4981590000,302.6913452148437,311.7190908828086,302.5232661721173,306.79485774325394,75791900
2023-03-23,27.173349380493164,27.481150011411028,26.67267514561765,27.09739850119744,564889000,11787.400390625,11962.6904296875,11684.51953125,11811.3203125,4917460000,12729.23046875,12900.099609375,12611.669921875,12735.599609375,4917460000,306.2806701660156,310.6313822865697,303.57136897075264,306.448779372097,74576000
2023-03-24,26.761621475219727,27.149370176064146,26.337896837515665,27.01345875156993,454920000,11823.9599609375,11826.23046875,11670.669921875,11747.6201171875,4363650000,12767.0498046875,12770.2802734375,12608.150390625,12700.509765625,4363650000,307.40789794921875,307.506753760828,303.51202541758687,305.8554754571399,57195200
2023-03-27,26.513784408569336,26.98247994142295,26.347891758511725,26.819585603923255,361026000,11768.83984375,11903.2099609375,11739.0498046875,11868.5400390625,4330320000,12673.0703125,12839.419921875,12647.9404296875,12797.900390625,4330320000,305.3017883300781,309.1976613490591,304.4415374662522,308.1099757033945,50287400
2023-03-28,26.392860412597656,26.49579420860575,25.83322437241817,26.429837056217544,356104000,11716.080078125,11752.759765625,11635.0302734375,11752.759765625,4036910000,12610.5703125,12654.91015625,12517.8701171875,12654.91015625,4036910000,303.6801147460937,304.7480351647768,301.3564297548337,304.7183723851338,48585900
2023-03-29,26.96648597717285,27.06042483163502,26.579738018819665,26.80759068169934,393694000,11926.240234375,11941.599609375,11823.349609375,11855.58984375,4493540000,12846.0302734375,12867.3203125,12734.6796875,12768.1396484375,4493540000,309.2174072265625,309.8403557928292,306.5772990589962,307.3980196124413,53274300
2023-03-30,27.3652286529541,27.481154500758176,27.084410876510685,27.21132926540928,364516000,12013.4697265625,12044.7900390625,11953.3701171875,12010.4501953125,4738880000,12963.1396484375,12987.9697265625,12894.1396484375,12934.990234375,4738880000,312.14422607421875,312.7770722530954,309.30637627227907,311.70915187018267,58354800
2023-03-31,27.758974075317383,27.81593629126594,27.08740929659207,27.122386430264136,433933000,12221.91015625,12227.9296875,12030.4404296875,12031.5400390625,5521150000,13181.349609375,13188.830078125,12968.0,12968.9599609375,5521150000,317.33544921875,317.5727816428959,312.06516061425503,312.3716860769981,62138100
2023-04-03,27.94685173034668,27.981828863937736,27.31826022166778,27.491148285481188,398716000,12189.4501953125,12196.33984375,12086.51953125,12146.08984375,4816440000,13148.349609375,13157.4697265625,13036.5498046875,13084.099609375,4816440000,316.564208984375,316.83120420833285,313.8648051920636,315.1996606087678,47126800
2023-04-04,27.4351806640625,27.981826516516943,27.28927551729112,27.947848187847303,368592000,12126.330078125,12224.6796875,12081.8095703125,12208.490234375,4298760000,13100.080078125,13204.080078125,13049.98046875,13165.3203125,4298760000,315.4963073730469,318.02763202933033,314.2701753038248,317.00916961040195,45875400
2023-04-05,26.86355400085449,26.98047673794311,26.37786936739354,26.811587704555983,515015000,11996.8603515625,12086.75,11931.849609375,12081.759765625,4378590000,12967.2001953125,13065.2802734375,12894.4404296875,13056.7900390625,4378590000,312.381591796875,315.4864069378099,310.5523064496764,314.5371677440185,62795700
2023-04-06,27.019451141357425,27.062422498432785,26.40984647783656,26.56674415859172,397654000,12087.9599609375,12098.5,11898.3603515625,11939.080078125,3862800000,13062.599609375,13078.099609375,12846.0302734375,12892.900390625,3862800000,314.4877014160156,314.98210121712606,309.3162988088931,310.720377345616,46916500
2023-04-10,27.56110000610352,27.603072562534653,26.651690804540983,26.805590178121808,395279000,12084.3603515625,12084.9501953125,11924.2001953125,11975.1298828125,4334070000,13051.23046875,13051.849609375,12861.51953125,12936.51953125,4334070000,314.3096618652344,314.3591199409148,309.74141344478534,311.54103560307226,45134700
2023-04-11,27.1513671875,27.771964430932886,27.108393921533427,27.70600728201999,314378000,12031.8798828125,12091.26953125,12011.400390625,12080.240234375,4676960000,12964.150390625,13049.5595703125,12947.66015625,13040.490234375,4676960000,312.2925720214844,314.3295270089646,311.77840708019767,314.2701712698067,40113600
2023-04-12,26.47780418395996,27.45017222858766,26.43083380500762,27.352236262733783,446259000,11929.33984375,12134.5,11916.5400390625,12110.8701171875,4909770000,12848.349609375,13071.98046875,12833.3095703125,13043.9697265625,4909770000,309.53387451171875,314.8536218628946,309.0691374337149,314.2603359924554,62813300
2023-04-13,26.445823669433597,26.869548260916797,26.31191176986607,26.7166476867757,353615000,12166.26953125,12178.7998046875,11995.9404296875,11997.419921875,4942990000,13109.3896484375,13124.41015625,12920.01953125,12922.900390625,4942990000,315.5951843261719,316.06978882576533,310.117226045799,311.303767470552,54613800
2023-04-14,26.740633010864254,26.865551883679498,26.202982075525256,26.48679815103252,395660000,12123.4697265625,12205.7197265625,12026.5498046875,12117.91015625,4655740000,13079.51953125,13152.2802734375,12962.509765625,13044.6904296875,4655740000,315.0018615722656,316.77179093731377,312.07499334787383,314.03282720632654,56278300
2023-04-17,26.98447608947754,26.988473203686382,26.41584513536085,26.54775943480641,321471000,12157.7197265625,12159.01953125,12064.099609375,12108.23046875,4823180000,13087.7099609375,13105.6796875,12981.259765625,13053.259765625,4823180000,315.26885986328125,315.624843409575,312.50023306219174,314.5865857273397,43007000
2023-04-18,27.649044036865234,28.091757324454164,27.33924575942383,27.515132130784668,604812000,12153.41015625,12245.4296875,12110.23046875,12234.5595703125,4851810000,13091.7900390625,13196.1796875,13044.2099609375,13180.3095703125,4851810000,315.28857421875,317.81992854094966,314.08226787349685,317.39472184916053,46746900
2023-04-19,27.91286849975586,27.981823952764454,27.214322846498675,27.343238817123687,358660000,12157.23046875,12191.099609375,12060.169921875,12063.6796875,4972700000,13088.7099609375,13128.25,12988.2001953125,12992.509765625,4972700000,315.14031982421875,316.2082403169371,312.73754397925705,312.8660927585444,38960100
2023-04-20,27.086408615112305,28.01180820232442,26.982476023380784,27.653040047394537,427713000,12059.5595703125,12155.9599609375,12011.9501953125,12039.080078125,4590530000,12985.98046875,13107.919921875,12933.7998046875,12962.2900390625,4590530000,312.737548828125,315.6940500944949,311.4422237142176,312.1541606618115,62462100
2023-04-21,27.101396560668945,27.165356100991744,26.70465489349958,26.93450514321989,345103000,12072.4599609375,12097.150390625,11986.8203125,12046.0302734375,4868050000,13000.76953125,13030.849609375,12899.6396484375,12970.3203125,4868050000,313.0638427734375,313.8450029463312,310.5819761708962,312.3717011237422,59002300
2023-04-24,27.02444839477539,27.3482375101197,26.65368890001921,26.99546788797489,339282000,12037.2001953125,12103.580078125,11960.2998046875,12053.4697265625,4854050000,12969.759765625,13044.2197265625,12883.76953125,12981.7099609375,4854050000,312.4112243652344,314.18115380186595,310.2259556718463,312.8364009220274,44043100
2023-04-25,26.22396850585937,27.2293161185349,26.207980048962167,27.06042517631063,378527000,11799.16015625,11990.4599609375,11798.76953125,11968.8095703125,4806020000,12725.1103515625,12933.2802734375,12724.240234375,12905.08984375,4806020000,306.5180053710937,311.4422386765025,306.41914954299364,310.7698621314088,57121600
2023-04-26,26.938501358032227,27.31225913142188,26.68766483925973,26.984472931330465,406337000,11854.349609375,11967.990234375,11833.0703125,11913.23046875,5281970000,12806.48046875,12929.6201171875,12783.419921875,12866.6396484375,5281970000,308.3769226074219,311.41254458403773,307.8528600329384,309.92934520239373,55400500
2023-04-27,27.208332061767575,27.477158506001263,26.60772223648643,27.345244195270254,377161000,12142.240234375,12154.009765625,11950.919921875,11972.150390625,5253710000,13160.0302734375,13175.6201171875,12938.5,12963.2099609375,5253710000,316.761962890625,317.26623017505455,311.5213068225162,312.1640507132678,65430400
2023-04-28,27.73099136352539,27.73998439408044,27.05342998469089,27.20733127338207,292216000,12226.580078125,12227.7197265625,12082.5703125,12117.5400390625,5331380000,13245.990234375,13247.3896484375,13096.9404296875,13139.349609375,5331380000,318.9471435546875,319.0361318828059,315.3874595511335,316.52457286699774,59652500
2023-05-01,28.8912353515625,29.039140006502908,27.761969634748656,27.821930157082058,570329000,12212.599609375,12261.3203125,12181.080078125,12210.0498046875,5168430000,13231.4697265625,13287.4697265625,13186.400390625,13229.1103515625,5168430000,318.5812683105469,320.0051418034462,317.4935829790596,318.48238233936405,41013400
2023-05-02,28.191688537597656,28.81728357065356,28.06477206868038,28.661384689897297,402730000,12080.509765625,12206.580078125,12015.23046875,12198.01953125,5501410000,13113.66015625,13241.5302734375,13046.7900390625,13225.48046875,5501410000,315.80279541015625,318.83841717762937,314.0526009479061,318.5120964377195,56519400
2023-05-03,27.78395652770996,28.348590376013785,27.45417077419222,27.821931972424775,383387000,12025.330078125,12212.5498046875,12022.4599609375,12097.0400390625,5782160000,13030.2099609375,13231.7099609375,13026.0400390625,13123.099609375,5782160000,313.7362365722656,318.8582113076958,313.627452923812,316.16867516261243,59882100
2023-05-04,27.544109344482425,27.840915535411145,27.222317856560554,27.63305036851333,321850000,11966.400390625,12033.150390625,11925.3701171875,11997.33984375,4745780000,12982.48046875,13064.01953125,12938.4501953125,13014.0703125,4745780000,312.6287841796875,314.66570895055446,311.5905264896751,313.508800136145,50224500
2023-05-05,28.6613883972168,28.736338582243373,27.713004846193435,27.807942509671445,361494000,12235.41015625,12264.830078125,12065.7197265625,12073.0302734375,4574790000,13259.1298828125,13291.1103515625,13059.91015625,13070.7001953125,4574790000,319.27349853515625,320.1337493083968,312.6682946623701,314.9029912830765,51776000
2023-05-08,29.13207626342773,29.201031717397843,28.33159752844978,28.503484856309758,344979000,12256.919921875,12264.990234375,12178.259765625,12231.6796875,4216360000,13291.6396484375,13302.4296875,13193.080078125,13247.08984375,4216360000,320.0645751953125,320.41066112318344,317.72112474989785,318.8088104478758,36465800
2023-05-09,28.552453994750977,28.954193487526783,28.43153415102666,28.88024211489568,314869000,12179.5498046875,12216.1298828125,12174.0595703125,12195.7802734375,4126780000,13201.1103515625,13254.8095703125,13193.8798828125,13228.6396484375,4126780000,318.0375061035156,319.2636079060677,317.7210830009964,318.3934594620238,31768800
2023-05-10,28.86625289916992,29.094105560009464,28.44252830281305,28.986173947740745,369350000,12306.4404296875,12337.6904296875,12180.8603515625,12286.66015625,4948260000,13347.830078125,13384.419921875,13204.7900390625,13308.41015625,4948260000,321.4983215332031,322.3585723707393,317.9979624444082,320.4897266126962,60446600
2023-05-11,28.559450149536133,28.931210344411998,28.227666813122973,28.87724453995884,322149000,12328.509765625,12347.3798828125,12255.4404296875,12321.259765625,4489490000,13389.7802734375,13411.7001953125,13306.080078125,13376.849609375,4489490000,322.5464782714844,323.09030604302285,320.4897579711559,322.0520784152594,44278500
2023-05-12,28.321605682373047,28.76132062798061,28.02779588194695,28.51048218586155,274222000,12284.740234375,12364.650390625,12209.580078125,12350.51953125,4170000000,13340.1796875,13427.419921875,13256.5595703125,13407.01953125,4170000000,321.3894958496094,323.5055412348205,319.3229085441764,323.0803345220972,48396200
2023-05-15,28.934206008911133,28.95019637066434,28.133727241512663,28.48949515899852,293926000,12365.2099609375,12376.400390625,12263.349609375,12301.169921875,3979290000,13413.509765625,13419.8095703125,13297.849609375,13352.259765625,3979290000,323.1298522949219,323.3671545592448,320.33153233310577,321.86418992558106,33375600
