發佈時間,標題,描述,來源,連結
2023-03-15 07:00:00,Georgia grand jury heard another Trump call recording - The Associated Press,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxNdldfT1hKWGNYMGdSaUoyLVhZUUFWcjF4eTdQN3JnQ2xYc0ZwNG52Q2MzaU1Nb0t5WnFkX1ctVmpUbDNHSEdhT2VHRmROYWV5Wk1vRFNWVGVLcEhIUHVQTmlCcEYxcmZDWUF2ODhyT3c3UVFucDJCR29qbXZjQVJkdW5PdG5yTUdxMWRLY0E2X0hpWlpJN21kMURQMUVfbWc?oc=5"" target=""_blank"">Georgia grand jury heard another Trump call recording</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Associated Press</font>",The Associated Press,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdldfT1hKWGNYMGdSaUoyLVhZUUFWcjF4eTdQN3JnQ2xYc0ZwNG52Q2MzaU1Nb0t5WnFkX1ctVmpUbDNHSEdhT2VHRmROYWV5Wk1vRFNWVGVLcEhIUHVQTmlCcEYxcmZDWUF2ODhyT3c3UVFucDJCR29qbXZjQVJkdW5PdG5yTUdxMWRLY0E2X0hpWlpJN21kMURQMUVfbWc?oc=5
2023-03-15 07:00:00,Trump and GOP attempt to reverse course on mail-in voting ahead of 2024 - CNN,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxPZkZfZ1lGMTBOdVQ0elBBOVo5N0E5a1pVNnNITUR5NFBrMVZ5dnUwSGFINFFlczBGT19Uc3htNmJOdldlZXhfUy05eGxDWnJNQTE2ZGQ2azROV0ZYaUFuS2h4T3RaUF9wOUdkTDMtVlBYNDhIOXI4WGtaMnN2WEs2WHYxbGxsSWNPN2g00gGCAUFVX3lxTFBqUnNnTEFNSUdQZkt4QzZWMF8wOFhDaUdMNnZFT0gtVE4zbC1mMzhMOWFrWUd5VnY4RXNfZzdRTGw4OWVvOGI1bkFZdmJBWXJMT2xGdVN2SG9tS0VSUGtpRFhKUWp2bXZzR3NING1jbXZCU1M5M1R2TEVNaXA0T25zQkE?oc=5"" target=""_blank"">Trump and GOP attempt to reverse course on mail-in voting ahead of 2024</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font>",CNN,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPZkZfZ1lGMTBOdVQ0elBBOVo5N0E5a1pVNnNITUR5NFBrMVZ5dnUwSGFINFFlczBGT19Uc3htNmJOdldlZXhfUy05eGxDWnJNQTE2ZGQ2azROV0ZYaUFuS2h4T3RaUF9wOUdkTDMtVlBYNDhIOXI4WGtaMnN2WEs2WHYxbGxsSWNPN2g00gGCAUFVX3lxTFBqUnNnTEFNSUdQZkt4QzZWMF8wOFhDaUdMNnZFT0gtVE4zbC1mMzhMOWFrWUd5VnY4RXNfZzdRTGw4OWVvOGI1bkFZdmJBWXJMT2xGdVN2SG9tS0VSUGtpRFhKUWp2bXZzR3NING1jbXZCU1M5M1R2TEVNaXA0T25zQkE?oc=5
2023-03-16 07:00:00,Pence on whether Trump should bow out if indicted: It’s up to him - POLITICO,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxOeDFjMnhleVJVMFA2WWRSaEt0V1hZa2lQZFEzOWkyZkdSN1lHd3VMdk8tenREWk1xT3oyQ2NLdldhdHNLcHAxWGYxYkgwZjdzZzhNbEhyNVplZDhCR2RGeHNpX2ExWEhlTDVZVVNpb01sejZ4SjVRZEd2RktITUZseEthY0pIZGljNG9rNXFEaTF3UmVnZXk2VHlURjJVY1ZESS1Ec3ZwcFhBLTZIcHc?oc=5"" target=""_blank"">Pence on whether Trump should bow out if indicted: It’s up to him</a>&nbsp;&nbsp;<font color=""#6f6f6f"">POLITICO</font>",POLITICO,https://news.google.com/rss/articles/CBMirgFBVV95cUxOeDFjMnhleVJVMFA2WWRSaEt0V1hZa2lQZFEzOWkyZkdSN1lHd3VMdk8tenREWk1xT3oyQ2NLdldhdHNLcHAxWGYxYkgwZjdzZzhNbEhyNVplZDhCR2RGeHNpX2ExWEhlTDVZVVNpb01sejZ4SjVRZEd2RktITUZseEthY0pIZGljNG9rNXFEaTF3UmVnZXk2VHlURjJVY1ZESS1Ec3ZwcFhBLTZIcHc?oc=5
2023-03-16 07:00:00,Defining National Security: A comparison of the Trump and Biden Administration’s National Security Strategies - America First Policy Institute,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxOcktkSGRuT05EdF9OcWVUR2JBVUQ1cEZfQjNHZVBjZUxKZGZmLWhWN0VJYV9oNUM1SUN3S1M5OW5fX1VlWFBUb1N4bU5TdlJPenVyampLalRMbVJxTWItcGl0aWQyLVgxWXM4a1U2NHBSRzl0blZXNWN0QmtvanB6ZE0zb0hiQjYtWExRS204eTV6aEtMOXM1dUR5em50ZHdWRnFiVnFtMFNpWUZjZWhVWTRreWNDYUhsdUthdkkta1VvU3dzTk5IcExJQ0tuRjUyVFlmN01xSVUyWTlyaHc?oc=5"" target=""_blank"">Defining National Security: A comparison of the Trump and Biden Administration’s National Security Strategies</a>&nbsp;&nbsp;<font color=""#6f6f6f"">America First Policy Institute</font>",America First Policy Institute,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOcktkSGRuT05EdF9OcWVUR2JBVUQ1cEZfQjNHZVBjZUxKZGZmLWhWN0VJYV9oNUM1SUN3S1M5OW5fX1VlWFBUb1N4bU5TdlJPenVyampLalRMbVJxTWItcGl0aWQyLVgxWXM4a1U2NHBSRzl0blZXNWN0QmtvanB6ZE0zb0hiQjYtWExRS204eTV6aEtMOXM1dUR5em50ZHdWRnFiVnFtMFNpWUZjZWhVWTRreWNDYUhsdUthdkkta1VvU3dzTk5IcExJQ0tuRjUyVFlmN01xSVUyWTlyaHc?oc=5
2023-03-16 07:00:00,Pence denounces Trump over Jan. 6 and Trump slams his standing in the polls - ABC News,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxQc2t3WHlMemU3WGZ4UXloak9STGxSQXdlTi1KdUlId2EzN2VqTWZ5YjlaX0xUQklod0YzMkQ5c2tsWDNXSlRacTgyb1d0UlZCZkllRkZTczl0OGpNZjNKQ0VVT3RySVVkUjRITWVtZVdkX2tuMnl1cEhWcUdJTkh4Vk14c1BaRnhwZEM4Q2lwNVRfSWM1Z2sxSHpXNFZuLUHSAaQBQVVfeXFMTkJRWlBhQVNzeGstQ0ZtcTBSMUpVODhkeHpyVlF2ZWRyVkxHaGxPcXVrX0V6a1lRVm16b1kyc2FfU3lpOWN6bG02NHlpeTZDNW9QOUZ6aTJ1cWRJNTliT2tIZGdCb0V0MGpENkltaHBWN1N0LU1QVU1BSkNaZjVCRkxMNDdjV3RLNWFsb3NVb3BrZWZYNlZPZW83cC1Xc1Y3MXM4ZUQ?oc=5"" target=""_blank"">Pence denounces Trump over Jan. 6 and Trump slams his standing in the polls</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ABC News</font>",ABC News,https://news.google.com/rss/articles/CBMinwFBVV95cUxQc2t3WHlMemU3WGZ4UXloak9STGxSQXdlTi1KdUlId2EzN2VqTWZ5YjlaX0xUQklod0YzMkQ5c2tsWDNXSlRacTgyb1d0UlZCZkllRkZTczl0OGpNZjNKQ0VVT3RySVVkUjRITWVtZVdkX2tuMnl1cEhWcUdJTkh4Vk14c1BaRnhwZEM4Q2lwNVRfSWM1Z2sxSHpXNFZuLUHSAaQBQVVfeXFMTkJRWlBhQVNzeGstQ0ZtcTBSMUpVODhkeHpyVlF2ZWRyVkxHaGxPcXVrX0V6a1lRVm16b1kyc2FfU3lpOWN6bG02NHlpeTZDNW9QOUZ6aTJ1cWRJNTliT2tIZGdCb0V0MGpENkltaHBWN1N0LU1QVU1BSkNaZjVCRkxMNDdjV3RLNWFsb3NVb3BrZWZYNlZPZW83cC1Xc1Y3MXM4ZUQ?oc=5
2023-03-15 07:00:00,Why Silicon Valley Bank’s collapse put the spotlight on Trump - Al Jazeera English,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxNbHhJcUdVRlR1SWh0Y0M5UGdhNVBxcmVYa1JrX3JfNUYxdWREcVlocWFudnZlWVBCZjdkdTlqZlJBRzktaUo5Y3l2Z2UwYTdyd3kzdEdnYTl1b2UzdVZNdDZsMVc3a2ZqcGt5LVBrM196WVBrdHRIWWFzTUtCd2NVS1Z3QTY4RlFuVlY3UkJkN0xsU1JvMmN3aGpkc1VQcTF4QzR5T0x2ZDhGNGpf0gGyAUFVX3lxTE1NbkUycFQtejBqNWxCcExvTG5iU1A1SWgwMi1adVk2VE5nTFVJaElPSTZ0czhGNEY3VGU2RDd0SExDa0JBb2hsQWVqNVgzOXVacWs1cHhvU19tUVV5SzQ5NDRjYzN3aDh2YkZMbERvN0JTZWNIU0QyLXBGZ0JpZ2l3MXdtT1NUYVBBZURiWUdyZjh0clNKNEdFQzQtMkdFbVdfbkUxNlpqSWVHVmh6ak9Uanc?oc=5"" target=""_blank"">Why Silicon Valley Bank’s collapse put the spotlight on Trump</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Jazeera English</font>",Al Jazeera English,https://news.google.com/rss/articles/CBMirAFBVV95cUxNbHhJcUdVRlR1SWh0Y0M5UGdhNVBxcmVYa1JrX3JfNUYxdWREcVlocWFudnZlWVBCZjdkdTlqZlJBRzktaUo5Y3l2Z2UwYTdyd3kzdEdnYTl1b2UzdVZNdDZsMVc3a2ZqcGt5LVBrM196WVBrdHRIWWFzTUtCd2NVS1Z3QTY4RlFuVlY3UkJkN0xsU1JvMmN3aGpkc1VQcTF4QzR5T0x2ZDhGNGpf0gGyAUFVX3lxTE1NbkUycFQtejBqNWxCcExvTG5iU1A1SWgwMi1adVk2VE5nTFVJaElPSTZ0czhGNEY3VGU2RDd0SExDa0JBb2hsQWVqNVgzOXVacWs1cHhvU19tUVV5SzQ5NDRjYzN3aDh2YkZMbERvN0JTZWNIU0QyLXBGZ0JpZ2l3MXdtT1NUYVBBZURiWUdyZjh0clNKNEdFQzQtMkdFbVdfbkUxNlpqSWVHVmh6ak9Uanc?oc=5
2023-03-16 07:00:00,What Secrets Does the “Donald Trump of Beijing” Know? - The New Yorker,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxOaDgwWmtZYTY1S291dkN1N3lrdzBDRHRUaXhsZkVzZEE5V3l1RnF2UkFRbUFxRk9nVVc5SEc1bER1RGtkVW9OMTN0N18xdEF4Vmptd3pncVdIaDlBX0MzMVQ5RFN4Wlc3Y3FGQkNYc2pzN0NVNk9ndVlNSU5YbU5KZ2tNZTBuMl9mSndfanJqd3RzQzhmT0Q1UWlWRQ?oc=5"" target=""_blank"">What Secrets Does the “Donald Trump of Beijing” Know?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New Yorker</font>",The New Yorker,https://news.google.com/rss/articles/CBMimwFBVV95cUxOaDgwWmtZYTY1S291dkN1N3lrdzBDRHRUaXhsZkVzZEE5V3l1RnF2UkFRbUFxRk9nVVc5SEc1bER1RGtkVW9OMTN0N18xdEF4Vmptd3pncVdIaDlBX0MzMVQ5RFN4Wlc3Y3FGQkNYc2pzN0NVNk9ndVlNSU5YbU5KZ2tNZTBuMl9mSndfanJqd3RzQzhmT0Q1UWlWRQ?oc=5
2023-03-16 07:00:00,Louis DeJoy’s Surprising Second Act - TIME,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE0yWXhIMlVIZ3RFY3E1T2ZKQzN5TTVyUnctZERCck1UZFFjSmhkRkFZQi1Hd3hTTlpmbDY4YnJsdkgwS2s1dU5ySzNENXpaWU1jbmFleFpObU8tX3FHaFFOajVvS1JFUHkyOEw3QmR0N2dsMUhE?oc=5"" target=""_blank"">Louis DeJoy’s Surprising Second Act</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TIME</font>",TIME,https://news.google.com/rss/articles/CBMidEFVX3lxTE0yWXhIMlVIZ3RFY3E1T2ZKQzN5TTVyUnctZERCck1UZFFjSmhkRkFZQi1Hd3hTTlpmbDY4YnJsdkgwS2s1dU5ySzNENXpaWU1jbmFleFpObU8tX3FHaFFOajVvS1JFUHkyOEw3QmR0N2dsMUhE?oc=5
2023-03-16 07:00:00,Trump’s VP? Some in GOP already jockeying for consideration - The Associated Press,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxOaXJnVGRZblpZbTltMWVFanN1MU83Z3RLT05mMlRVNkF6Vk5BUWFBNl96blQ1TXdYZjB4VzhoUE5saGFobGdtU0h5N2s5aW83a1pQRjdScE5JeklQb1hTR2NRM2pkUm5SZFJLYlJVX2hpVk9YSEtycDRTSnNQZndob0htNjhDaFlDN2Vab01uZ3VxRDluaUVTOEVB?oc=5"" target=""_blank"">Trump’s VP? Some in GOP already jockeying for consideration</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Associated Press</font>",The Associated Press,https://news.google.com/rss/articles/CBMimgFBVV95cUxOaXJnVGRZblpZbTltMWVFanN1MU83Z3RLT05mMlRVNkF6Vk5BUWFBNl96blQ1TXdYZjB4VzhoUE5saGFobGdtU0h5N2s5aW83a1pQRjdScE5JeklQb1hTR2NRM2pkUm5SZFJLYlJVX2hpVk9YSEtycDRTSnNQZndob0htNjhDaFlDN2Vab01uZ3VxRDluaUVTOEVB?oc=5
2023-03-15 07:00:00,DOJ: Trump cannot save Navarro from contempt of Congress prosecution - POLITICO,"<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxNcUFZZUZxblptWWtKemg4UTNuRmZYRFVqc1o3RnpmVWdER2YwZEVyNlBVenhGcGxiVTl1YTA1TTFELXlIcElHMk1wclp3LVc1X2JfTGtvM3QyQ3hXRUJzenV3UjlNM0N3OTBmbHRZWXJxc2xXZkVrTkJENTVWZHllLUhOTVdsQ1RiaWtRM0xIZjhqZw?oc=5"" target=""_blank"">DOJ: Trump cannot save Navarro from contempt of Congress prosecution</a>&nbsp;&nbsp;<font color=""#6f6f6f"">POLITICO</font>",POLITICO,https://news.google.com/rss/articles/CBMikgFBVV95cUxNcUFZZUZxblptWWtKemg4UTNuRmZYRFVqc1o3RnpmVWdER2YwZEVyNlBVenhGcGxiVTl1YTA1TTFELXlIcElHMk1wclp3LVc1X2JfTGtvM3QyQ3hXRUJzenV3UjlNM0N3OTBmbHRZWXJxc2xXZkVrTkJENTVWZHllLUhOTVdsQ1RiaWtRM0xIZjhqZw?oc=5
