Date,Close,High,Low,Open,Volume
2023-06-30,365.7834167480469,366.8428606275018,363.61497284520766,363.9317997775851,58668800
2023-07-03,366.64483642578125,367.27852048843283,365.33782338653987,366.42700091924104,19432900
2023-07-05,366.63494873046875,368.3479294244479,365.0309009053318,365.07051560465277,34460900
2023-07-06,363.8426513671875,364.288233575758,360.9315908213266,362.9020214627666,49374700
2023-07-07,362.63470458984375,366.83298635545697,362.4069880608726,363.61497952566543,47083200
2023-07-10,362.7535400390625,363.43675010092426,359.83259795016966,362.357483679893,48498800
2023-07-11,364.54571533203125,365.0011785906407,361.0306437149504,363.17929533904254,38214100
2023-07-12,369.14990234375,370.50641099078024,366.65469032296306,368.67461666903876,61975400
2023-07-13,375.4176330566406,376.2493604521928,371.763955080045,372.3481434810699,46960000
2023-07-14,375.33837890625,379.09104775735443,374.45712571055304,375.8532490612864,55097800
2023-07-17,378.8435363769531,379.72478963680084,375.5760339767209,376.06120070076815,40868900
2023-07-18,381.9427185058594,383.3190496797794,376.25923343867146,378.1999304977084,55343400
2023-07-19,381.8536071777344,384.1606872882592,380.5168907029565,383.0121028471176,54093000
2023-07-20,373.0511779785156,380.3189192706752,372.0214072949652,378.84356630772584,71941700
2023-07-21,371.9322509765625,376.1800280819065,371.49657998026265,375.447292196952,60439400
2023-07-24,372.5263671875,373.86305348613604,370.65495802195323,372.91251227770414,40380100
2023-07-25,375.05126953125,376.7246355041182,373.2194749803229,373.23929743830627,38894400
2023-07-26,373.80364990234375,375.5067192836899,371.4866886888543,374.00169317207536,47075700
2023-07-27,372.9125061035156,380.92286361996224,371.6154043062181,379.2990236748248,63940200
2023-07-28,379.70501708984375,380.73475752828267,376.4770990020511,376.99196922127055,56902900
2023-07-31,379.90301513671875,381.0912143244655,378.5762098334592,380.01194800055646,44019900
2023-08-01,379.0218200683594,379.78422930287394,376.9424864448546,378.5465343147357,41060600
2023-08-02,370.7044982910156,375.52655290241313,369.4568921323781,375.52655290241313,72687100
2023-08-03,370.11041259765625,372.2491531426692,368.1102781770584,368.27861798937937,47666400
2023-08-04,368.3775939941406,374.3779360782517,367.8726048369012,372.0510637677429,61646200
2023-08-07,371.49658203125,371.59560366134826,367.8528156940426,370.1994802632921,37230400
2023-08-08,368.3380126953125,368.99151924712163,365.1893240324552,368.97172700633763,44726500
2023-08-09,364.2882995605469,368.7836162857177,363.5258903145932,368.62518769879944,51150900
2023-08-10,364.9615783691406,370.6747673284846,363.4268487318875,367.3181543673705,72035300
2023-08-11,362.63470458984375,364.37738872716096,361.0999749578847,362.3871656029367,48683800
2023-08-14,366.7042541503906,366.82306802706063,361.10987919799635,361.83267368679276,42130800
2023-08-15,362.8129577636719,366.5260425891603,362.1396287502738,365.723988467066,45539900
2023-08-16,358.9710998535156,363.8129461059226,358.87207822797103,362.2683054423314,53190500
2023-08-17,355.05010986328125,360.72371437663185,354.6342612828373,360.37715374815406,62604300
2023-08-18,354.60455322265625,355.87195162287304,351.2182065970668,351.76281049681427,61119500
2023-08-21,360.3177490234375,361.00095905552917,355.61450819747535,356.0798827089412,50696500
2023-08-22,359.8028564453125,362.9515449610448,359.10973522716057,362.9416337325352,44613500
2023-08-23,365.4764099121094,366.5754986143903,360.7731696423317,360.99100513719725,51770600
2023-08-24,357.66412353515625,369.0707088842109,357.45619925223565,368.9717174656892,66842500
2023-08-25,360.43658447265625,362.1396540402336,355.0501332922796,358.50579835886316,69960500
2023-08-28,363.14959716796875,364.09022716757613,360.6642961236786,363.3773136920152,40910000
2023-08-29,371.0806884765625,371.43716028727175,362.6247794687422,362.9515175961643,58492400
2023-08-30,373.1501159667969,373.734334504449,370.1796484419518,371.18962673938046,41731500
2023-08-31,374.26904296875,375.9820236637599,373.1600731243911,373.22939129395405,35730700
2023-09-01,373.87298583984375,377.08108148529544,372.3778406686344,376.6553216740113,39772400
2023-09-05,374.3482666015625,375.57605030788295,372.1302967298449,373.06104573855924,32344200
2023-09-06,371.051025390625,373.91259054684434,369.0311290396996,373.56602992618247,42998700
2023-09-07,368.39739990234375,369.17963152025374,365.5160426216311,366.5656054530324,52060700
2023-09-08,368.91229248046875,371.1599658376807,367.9419589833889,368.3479265510666,35800100
2023-09-11,373.25909423828125,373.77396446039046,369.98168042113167,371.96199234531446,39936600
2023-09-12,369.1202392578125,373.2392915711101,368.83308557602203,371.57580663622144,41391000
2023-09-13,370.5262451171875,372.1402041309561,368.21919507708003,369.35786836240624,46300700
2023-09-14,373.5561218261719,374.5462777694071,370.20942012045236,372.28872342751725,48039400
2023-09-15,367.1596984863281,372.6154670403675,366.2190383159216,372.20949950456884,69757700
2023-09-18,367.54248046875,368.6629811795559,365.92618512561603,366.21375448541914,36903500
2023-09-19,366.75909423828125,367.5622790730796,363.7149081177536,366.2137322801494,37621700
2023-09-20,361.4739685058594,368.18701710999215,361.3946244164971,367.8300594905729,45514200
2023-09-21,354.85009765625,358.55866185283986,354.68154443784647,357.76537233390843,69584700
2023-09-22,354.8997497558594,358.7570166119699,354.58243389957363,356.6052846572632,51589700
2023-09-25,356.58538818359375,356.6746578438144,352.9363470827929,353.92793631198236,39168000
2023-09-26,351.2308044433594,354.5328134478803,350.23921523662773,353.98742122763724,53657700
2023-09-27,352.0538635253906,353.9775491335137,348.40479200695836,352.39100024648707,56066000
2023-09-28,354.9988708496094,357.1407072233517,350.2689708430903,351.13164863371526,56453300
2023-09-29,355.2566833496094,359.89734421615117,354.0171967394985,358.4991996886377,64754300
2023-10-02,358.2215270996094,359.6295668293916,354.9096227749582,355.5244032424041,51625100
2023-10-03,351.9349060058594,357.9736815261583,350.30868494390285,355.7624263780312,60478500
2023-10-04,356.7242126464844,357.576964828343,352.31162862752547,352.7776767592786,54786700
2023-10-05,355.67315673828125,357.1208685956068,352.1530269434347,356.7143133646716,45897400
2023-10-06,361.63262939453125,362.8324439730853,351.86546874868947,352.65872808340697,74959200
2023-10-09,363.4769287109375,364.02229065754443,357.7455444403012,359.2527491054134,45304800
2023-10-10,365.4898681640625,368.15724559546,363.30839002946743,363.8140799559086,46968800
2023-10-11,368.0977478027344,368.2861521735352,365.09323370641255,366.828514824177,38215100
2023-10-12,366.818603515625,370.59655613236833,364.4090489038569,368.6034823198588,49587900
2023-10-13,362.2077331542969,368.03828299731344,360.7996630534779,367.4532489499228,52469900
2023-10-16,366.302978515625,367.3639862468974,363.3877037790064,363.5364361102826,44201100
2023-10-17,365.1031799316406,366.80871467999884,360.6013561898864,362.73326706010846,50999100
2023-10-18,360.31378173828125,364.8156054164233,358.9751301956006,362.59445517493407,54280500
2023-10-19,356.9423828125,362.9414856585307,356.1391979424933,361.74167114150504,72274200
2023-10-20,351.6175537109375,357.0118016458075,351.3894772897664,356.43666293534216,72369800
2023-10-23,352.6785583496094,356.23836009034534,348.16680915050506,350.2888246496029,60665200
2023-10-24,356.1094970703125,356.8829355723433,352.79759218926245,354.50312712462596,47082100
2023-10-25,347.39337158203125,353.8783737009571,346.80833756027147,353.69989489992577,71190500
2023-10-26,340.7695617675781,347.1256524257545,339.4705822843634,346.18363054362067,78621400
2023-10-27,342.40570068359375,345.90600972180016,341.186034943824,343.5162758640813,63476700
2023-10-30,346.26300048828125,347.59172653748374,343.5361298752922,344.9044977091961,55298500
2023-10-31,347.9189147949219,348.29572355111304,343.7046604886095,346.2927241629788,47671900
2023-11-01,353.95770263671875,354.52291579168366,348.662619487082,348.7617844677448,58992700
2023-11-02,360.3831787109375,360.62115043376014,357.2695741198049,358.49916529649005,58162400
2023-11-03,364.6172790527344,365.9162585650671,361.4541068861189,361.68218331030124,53239100
2023-11-06,366.1046447753906,366.6698578892883,363.8240016903699,365.390699331757,38848700
2023-11-07,369.5653076171875,370.43788069561936,365.9459828218775,367.15572285851596,50777400
2023-11-08,369.80328369140625,370.6461405750338,367.5027894535456,369.942090445623,35663400
2023-11-09,366.9574890136719,371.6476874127428,366.46169432381447,370.4974703618712,53859400
2023-11-10,375.20745849609375,375.35619082652306,368.15724342473214,368.692710075179,58309800
2023-11-13,374.0373840332031,375.09839182598,372.08395194013576,373.62093348148915,40733500
2023-11-14,382.0890808105469,383.01128183166185,379.9571699282311,380.4827110318801,67792600
2023-11-15,382.3766174316406,384.48870724159775,381.00821951189937,383.9929126481205,54141400
2023-11-16,382.7038879394531,382.9418596789476,380.3339750770107,381.60320812248574,45343500
2023-11-17,382.7931213378906,383.814457051739,381.05784015585385,381.97008531687646,46571900
2023-11-20,387.4535827636719,388.11796089123374,382.80302665344817,382.80302665344817,44429600
2023-11-21,385.20269775390625,385.95631530768935,383.4475955814895,385.7381644505892,43337000
2023-11-22,386.779296875,389.7639901735237,385.7678867432318,387.2850170713352,44121000
2023-11-24,386.2339172363281,386.9676835575358,385.23240246534954,386.37272398803464,15718800
2023-11-27,385.8967590332031,387.8600861639599,385.0142301731324,385.7381011394522,34139700
2023-11-28,386.9082336425781,387.493267701679,384.7862180029782,385.14320588872863,35491100
2023-11-29,386.5313720703125,390.8249701239992,386.18430980851264,389.3871537226427,38811700
2023-11-30,385.55963134765625,387.2651660529858,382.5749683090062,386.79911789917765,52834400
2023-12-01,386.6603088378906,387.2552684312574,382.82286333898287,384.4887259916882,40440500
2023-12-04,383.07073974609375,383.3483835063954,379.44151971157197,382.84266334049227,51186900
2023-12-05,384.03265380859375,385.2324684677046,380.9785416169767,381.1570507010417,42933000
2023-12-06,381.8113708496094,387.0866321242106,381.4643388733286,386.9874671620313,41994100
2023-12-07,387.14617919921875,387.97911052841033,383.70536333052746,384.80604312114275,49593500
2023-12-08,388.87158203125,389.3177790516017,385.21261515984935,385.40101954429895,46623600
2023-12-11,392.1933898925781,392.4611383711373,388.23695826048754,388.44518354088603,41198000
2023-12-12,395.31689453125,395.4358803979763,391.09271469705504,392.23303626771786,39221200
2023-12-13,400.3442687988281,400.95904934535065,395.4854871050257,396.2589255766032,55408100
2023-12-14,399.9971923828125,402.88269040074516,396.97282708711185,401.57381562077114,55447800
2023-12-15,401.9307861328125,403.12070534655567,400.17568404039883,400.78053896243483,62598000
2023-12-18,404.46240234375,405.3665545483758,401.99836851442257,402.32623322446045,46610000
2023-12-19,406.529052734375,406.6482762676783,404.73069369057583,404.91947439208815,35711900
2023-12-20,400.4881286621094,407.83062453372645,400.30929336316655,405.72426126703266,54042400
2023-12-21,405.14794921875,405.51559551720925,401.8691809847214,404.4425231458712,45568900
2023-12-22,405.7540283203125,407.33380061915165,403.86625181787633,406.37003672750654,34292400
2023-12-26,408.2380065917969,408.9136268487065,406.5191197439398,406.6184827985082,22722500
2023-12-27,409.0690612792969,409.3573565969984,407.6574365894128,408.5223225425173,31980500
2023-12-28,408.87017822265625,410.4806333397746,408.5123195326021,410.2321102481398,27029200
2023-12-29,407.1007080078125,409.20820937541725,405.1721663282341,408.85032033665703,42633400
2024-01-02,400.211669921875,403.6909934457286,397.87554663125746,403.4424703368819,58026900
2024-01-03,395.9768371582031,398.63107738094465,395.5394643851035,397.56739116533663,47002800
2024-01-04,393.93896484375,397.22940850955297,393.7202632857225,394.0980232802513,39432800
2024-01-05,394.40618896484375,397.19958638912976,393.0045149363648,394.1079733576332,44867900
2024-01-08,402.5577392578125,402.8460042179386,395.48972634735696,395.63883414350727,42473800
2024-01-09,403.3529968261719,404.28744612195777,399.3368549807065,399.5356855983476,39132900
2024-01-10,406.0867919921875,407.10075543509885,402.7764772687887,403.6711544639806,33962800
2024-01-11,406.9317626953125,408.77083985049967,401.85193434787,407.36916581343144,54536200
2024-01-12,407.1405029296875,408.82052160350366,405.7388289294288,407.9755369503598,39581400
2024-01-16,407.1007080078125,408.6912619124628,404.4265970295504,405.8978647003781,43903000
2024-01-17,404.80438232421875,405.18214231315574,400.53974751175264,403.77054800820565,54386000
2024-01-18,410.5502014160156,411.13671227846595,406.7428409572986,408.0947920292603,59562500
2024-01-19,418.6918640136719,418.85092245116317,412.18057039575314,412.7670813192737,70268500
2024-01-22,419.2386169433594,422.2208942726122,418.63220477768516,420.9086849667905,44880600
2024-01-23,420.978271484375,421.196973031587,418.0854588842366,419.93445623469785,33003800
2024-01-24,423.31439208984375,427.31066331949233,422.8173458443488,424.9148967757311,46948000
2024-01-25,423.8313293457031,426.50544050874504,421.4753350530315,425.8294345748846,44367200
2024-01-26,421.3063049316406,423.69212066560414,420.65020029577437,421.9325880084808,37137000
2024-01-29,425.6206970214844,425.81952765603535,421.1075085853768,421.76361327464053,38694700
2024-01-30,422.78753662109375,425.1534816726612,421.8729884915796,424.5769213594715,36739000
2024-01-31,414.5067138671875,420.37185302518117,414.32778451414094,418.36379727619754,64010600
2024-02-01,419.38775634765625,419.8848026066561,415.34179251844665,416.3160141075129,51008600
2024-02-02,426.4756164550781,427.6983307663932,420.29236013339016,421.2963728897661,59582300
2024-02-05,425.9189147949219,427.0720353196828,422.4892837682388,426.53524724904037,39889200
2024-02-06,425.0639953613281,427.6784634098853,422.708001062756,427.0720512281423,35846100
2024-02-07,429.43798828125,430.2730222997736,426.5551262402604,427.8673355567806,37712700
2024-02-08,430.2333068847656,430.99874719779586,428.8714049969073,429.5573009200693,29889900
2024-02-09,434.4681091308594,435.2634013225114,430.58123420509776,431.37649605945467,36943900
2024-02-12,432.7681884765625,436.5457578574304,432.08226228295814,434.35874240864933,33203300
2024-02-13,426.018310546875,428.7222432448948,422.8173316200817,424.75582404721615,64491700
2024-02-14,430.6607360839844,431.08818856018786,426.3463784545785,428.7123233597707,45092700
2024-02-15,431.943115234375,432.4103398940416,428.78187822306165,431.35660433603505,38796100
2024-02-16,428.0263977050781,432.42026938859186,427.3106499205169,432.3208844124454,53661500
2024-02-20,424.7956237792969,427.53929851063805,420.9981830643299,426.0183381654796,53999500
2024-02-21,423.0956726074219,423.1851676246401,419.1392040767335,422.04193703858886,50179700
2024-02-22,435.4820861816406,436.5258711176152,431.1478273309242,431.923218227238,53887800
2024-02-23,434.19970703125,437.9871969079719,433.21556519570174,437.05274756091404,39853900
2024-02-26,433.9710693359375,436.0089771661129,433.78218933369453,435.014884664748,33043200
2024-02-27,435.0148620605469,435.4025423405409,432.4600371838417,435.0844558129771,33713200
2024-02-28,432.6986083984375,434.09036209379656,431.734337511547,432.85766683040123,32938800
2024-02-29,436.4065856933594,437.49014282374003,432.4500868196338,435.6411454280338,42495200
2024-03-01,442.9775390625,443.94180998945353,437.2416363275613,437.30127944986396,43809200
2024-03-04,441.3969421386719,443.40502841004627,441.1484190129906,442.97754557752967,34325700
2024-03-05,433.4739990234375,438.3450762795722,431.08818322005567,438.33512564717637,57917100
2024-03-06,436.1978454589844,439.3789231755814,434.3090758245526,437.71880573175196,46234500
2024-03-07,442.8185119628906,444.08099850421326,438.2556007353482,439.80641293061126,44526700
2024-03-08,436.42645263671875,445.989647404883,435.7504770576184,443.17634880725734,71954300
2024-03-11,434.80609130859375,436.06857774071625,432.86759898515834,434.9253775431511,45860000
2024-03-12,441.0390625,441.3969212221213,433.88158468463206,437.1322864303715,55300900
2024-03-13,437.6492004394531,440.05491751316276,436.5258711187136,440.03501624832523,37928700
2024-03-14,436.5458068847656,439.4187185125073,433.8120524354149,438.8918506866698,52195200
2024-03-15,431.35662841796875,436.2773680617252,430.18357621850555,433.49392121297177,73038800
2024-03-18,435.4706726074219,439.0143191567268,435.231754266771,436.714931378313,47323800
2024-03-19,436.55560302734375,436.96372349378333,431.33965031502436,433.44993841945995,43004100
2024-03-20,441.731689453125,442.0701241388011,436.04792481230146,437.7600258193374,43653500
2024-03-21,443.8221130371094,447.2761765329251,443.6230498640908,446.8182978198304,39345700
2024-03-22,444.3297424316406,445.43462952328383,442.44840878598876,443.3044745269323,28229300
2024-03-25,442.7171936035156,444.21030399074493,440.50738901531986,441.5127293527498,27789200
2024-03-26,441.2838134765625,445.17585827087987,441.05485894369355,444.2501067266074,34142000
2024-03-27,442.7868347167969,444.48900237505933,439.9001608034281,444.38945561030715,41359200
2024-03-28,441.97064208984375,443.59316025119443,441.61227979767244,442.7370944924694,36839600
2024-04-01,442.90631103515625,445.4744474637282,440.98515263683856,442.92620823723234,38729000
2024-04-02,439.08392333984375,439.4024608386117,436.0180834520738,438.0586554473283,44259700
2024-04-03,440.06939697265625,441.96066400892454,436.93387131023667,436.9438047226085,39949800
2024-04-04,433.3404235839844,444.89711315276287,433.11146906778356,444.27993537570944,57267700
2024-04-05,438.4468994140625,441.1345103234824,433.95760435972204,434.77384534731294,54723000
2024-04-08,438.5762939453125,440.4675610131642,437.18273033623274,439.38257111833036,28144900
2024-04-09,440.19879150390625,441.20413178699255,435.43078408608045,440.9254190782052,39521600
2024-04-10,436.3565368652344,437.2225360455024,434.27613999906845,434.9928342133263,61502200
2024-04-11,443.3243713378906,444.27995346730705,435.94840247799533,438.2378566010117,45474600
2024-04-12,436.2569885253906,440.2087552910864,434.87338867546373,439.07400717608385,53602600
2024-04-15,429.0801086425781,440.11916784653755,428.2340066769376,440.0295848681627,63453600
2024-04-16,429.11993408203125,431.76772016410393,427.7263704539427,428.92084054484343,47619000
2024-04-17,423.88409423828125,431.1306556584291,422.9484092700213,431.1107584551887,56880500
2024-04-18,421.46527099609375,426.2730733200368,420.88791793915357,424.53111111351376,46549400
2024-04-19,412.7454528808594,420.80825460941287,411.17272339113396,420.2806901830118,75136600
2024-04-22,416.8963623046875,419.2455082169006,412.03877133936686,415.3932880309547,47807700
